,ids,mols,X,y
1236,,N#Cc1ccccc1NC(=O)/C(=N\Nc1ccc([N+](=O)[O-])cc1)C1C(=O)NC(=O)NC1=O,,4.0
1237,,c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccc(-c3ccc([P+](c4ccccc4)(c4ccccc4)c4ccccc4)cc3)cc2)cc1,,4.56
1238,,CNC(=S)NC(=S)N(C)C,,5.12
1239,,COc1ccc(C(CC(=O)c2ccccc2)C(C(=O)c2ccccc2)C(c2ccc(OC)cc2)C2C(=O)NC(=O)NC2=O)cc1,,4.8
1240,,O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O,,5.72
1241,,Nc1c(C(=O)c2cccc(C#CCN3CCOCC3)c2)cnn1-c1ccc(F)cc1,,4.779999999999999
1242,,N#Cc1c(N)oc(/C=C/c2ccccc2)n1,,4.0
1243,,COC(=O)c1c(O)ccc2c1c1c(C(=O)c3ccccc3C1=O)n2C,,4.84
1244,,O=C(O)c1cccc(F)c1C(=O)c1ccc2ccccc2c1,,4.0
1245,,O=C1c2ccccc2CCC1(Br)Br,,5.165
1246,,CN(C)CC/C(=N\Nc1ccccc1)c1ccccc1,,4.35
1247,,Nc1ccc(S2(c3ccc(N)cc3)C=C(c3ccccc3)C(c3ccccc3)=C2)cc1,,4.529999999999999
1248,,O=NN(CC(=O)NNc1ccccc1)CC(=O)NNc1ccccc1,,4.635
1249,,CC#CS(=O)(=O)c1ccccc1,,4.79
1250,,COc1ccc(/C=C2\CCC(CCN(C)C)(C3=CCCC3)C2=O)cc1Br,,5.08
1251,,CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4/C(=N/O)CCc4c3)[nH]2)cc1,,5.325
1252,,COc1c(O)c2c3c4c5c(cc(=O)c6c5c(c(CC(C)O)c(OC)c6O)c3c1CC(C)O)OCOc4cc2=O,,5.78
1253,,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,,5.41
1254,,O=C1[C@H](Cl)[C@H]2c3cc4ccccc4nc3Oc3ccccc3N12,,4.47
1255,,CN(C)CCn1c(=O)c2ccc(NCCNCCO)c3c2n(c1=O)c1ccc(O)cc1c3=O,,6.215
1256,,Nc1ncnc2c1nc(Cl)n2C1OC2COP(=O)(O)OC2C1O,,4.64375
1257,,COc1ccc(/C=C2\CN(Cc3cn(CCCNc4ccnc5cc(Cl)ccc45)nn3)C/C(=C\c3ccc(OC)c(OC)c3)C2=O)cc1OC,,5.77
1258,,CC(C)=CCC[C@]1(C)CC[C@]2(C)[C@@H]3CCC(=C(C)C)[C@@H](CCCO)[C@]3(C)CC[C@@]2(C)C1,,4.28
1259,,Clc1ccc(Nc2nnc(CNc3ccc(-c4nnc(Nc5ccc(Cl)cc5)s4)cc3)s2)cc1,,4.79
1260,,Cc1cc(C)c([S@@](=O)O[C@H]2[C@@H]([C@H]3COC(C)(C)O3)O[C@@H]3OC(C)(C)O[C@H]23)c(C)c1,,4.53
1261,,C[C@]12CC[C@@H]3c4ccc(OS(N)(=O)=O)cc4CC[C@H]3[C@@H]1CCC2=O,,4.46
1262,,Oc1ccc(/C=C/c2ccc(O)cc2)cc1,,5.57
1263,,C[N+](C)(C)CCN(Cc1cccs1)c1ccccn1,,4.16
1264,,C=C1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@H](C)C3=C[C@H]12,,4.79
1265,,CC1(C)N=C(N)N=C(N)N1c1ccc(CCCCc2ccc(S(=O)(=O)F)cc2Cl)c(Cl)c1,,6.15142857142857
1266,,COc1ccc2c(c1)c[n+](C)c1c3cc(OC)c(OC)cc3ccc21,,5.81
1267,,O=C1/C(=C/c2ccccc2[N+](=O)[O-])N=C(c2ccccc2)N1C1Nc2cc3c(cc2S1)NC(N1C(=O)/C(=C/c2ccccc2[N+](=O)[O-])N=C1c1ccccc1)S3,,4.9
1268,,CCC1=C(c2ccc(OC)cc2)C(C)(C)Oc2c1ccc(O)c2CN1CCCC1,,5.44
1269,,O=C(Nc1ccc(-n2ccc3c(NC(=O)c4ccccc4)nccc32)cc1)c1ccc(N2CCOCC2)c(C(F)(F)F)c1,,7.31
1270,,O=[Se](=O)(O)O[Pt]1(O)NC2CCCCC2N1,,5.279999999999999
1271,,C/C(=N\Nc1nc2ccccc2[nH]1)c1cccc[n+]1[O-],,4.0
1272,,CCOC(=O)C(NC(C)=O)(Nc1ccc(S(N)(=O)=O)cc1)C(F)(F)F,,4.0
1273,,COc1ccc(C2c3c(Oc4c2c2nc(CC#N)nn2cn4)n(-c2ccccc2)nc3-c2ccccc2)cc1OC,,4.0
1274,,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1cccc(Nc2nc(Nc3ccccc3)nc(Nc3ccccc3)n2)c1,,4.6
1275,,COC(=O)c1ccccc1NC(=O)C(=O)Cc1nc2c3C(=O)c4ccccc4C(=O)c3ccc2nc1O,,4.85
1276,,CC1C(C#N)(C#N)C(C#N)=C(N)C1(C)[N+](=O)[O-],,4.63
1277,,ClCCCN1CCN(CCCl)CC1,,3.967142857142857
1278,,Cc1cc(O)ccc1C1=NN(c2ccc(S(N)(=O)=O)cc2)C(=O)CC1,,4.835
1279,,CC(C)OP(=O)(OC(C)C)/C(=N/Nc1ccc([N+](=O)[O-])cc1)NCCO,,4.13
1280,,COC(=O)C1=C(O)[C@H](C(=O)OC)[C@]2(O)[C@@H](C(=O)OC)[C@H]1C[C@@H](c1ccc(OC(=O)/C=C/c3ccco3)cc1)[C@@H]2C(=O)OC,,4.52
1281,,COc1ccc2NC(=O)/C(=C/c3ccncc3)c2c1,,4.76
1282,,O=C(/C=C/c1ccccc1)CCN1CCN(CCC(=O)/C=C/c2ccccc2)CC1,,4.51
1283,,COc1ccc(Nc2nc(N)c(C(=O)c3cc4ccccc4oc3=O)s2)cc1,,4.39
1284,,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(O)c(OC)cc21,,7.848000000000001
1285,,COc1ccc(-c2nn(-c3cccc(NC(=O)c4ccc(N5CCOCC5)c(C(F)(F)F)c4)c3)cc2-c2ccncc2)cc1Cl,,5.19
1286,,O=C(N1CCOCC1)C1(c2ccccc2)CCNCC1,,4.0
1287,,Cc1c2ccc3ccccc3c2c[n+]2ccccc12,,5.43
1288,,Cc1c(O)c(=O)cco1,,4.0
1289,,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=N/NC(=S)NC(=S)N/N=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,,5.27
1290,,CN(C)CCNc1ccc2ncn3c4ccccc4c(=O)c1c23,,5.74
1291,,COc1ccc(C[C@@H]2OC3(C=CC(=O)C=C3)O[C@H]2Cc2ccc(OC)cc2)cc1,,5.51
1292,,N=c1[nH]cnc2c1nnn2C1C=CC(COS(N)(=O)=O)C1,,4.98
1293,,NCCCNCCSSCCCCS(=O)O,,4.22
1294,,CCC(=O)OCC1OC(n2cnc3c2[nH]c(N)nc3=S)C(OC(=O)CC)C1OC(=O)CC,,4.14
1295,,O=C1/C=C/[C@@H](O)[C@@H]2C[C@@H](O)C[C@H]2/C=C/CCC[C@H](CCc2cccc3ccccc23)O1,,7.39
1296,,COc1ccc(Nc2nc3ccccc3c3c2cco3)cc1,,4.48
1297,,CN(CCCN)CCCNc1nc2ccccc2c2c1c1ccccc1[nH]2,,6.795
1298,,CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@]2(O)CC[C@@]3(O)[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@]23C)C1,,5.3975
1299,,C[C@@H](CO)C1=CC(C#C[Si](C)(C)C)N(C(=O)Oc2ccccc2)c2ccccc12,,4.68
1300,,Cc1n[nH]c(C(=O)Nc2n[nH]c3ccccc23)c1[N+](=O)[O-],,4.175
1301,,C=C(CN(C)C)C(=O)c1ccc(Oc2ccccc2)cc1,,4.7125
1302,,CCN(CC)C(=S)SS(=O)(=O)c1ccc(Cl)cc1,,6.31
1303,,COc1cc(/C=C2/C(=O)N(C(=O)OCc3ccccc3)C(Cc3cc(OC)c(OC)c(C)c3OC)C(=O)N2Cc2ccccc2)c(OC)c(C)c1OC,,4.0
1304,,Cc1ccc(N2Cc3c(ccc4ccccc34)OP2(=O)Oc2ccc(Cl)c(C)c2)cc1,,4.025
1305,,COc1ccc(C2CC(c3ccccc3)=Nc3c(-c4ccccc4)nnn32)cc1,,4.41
1306,,Cc1cccc2c(N)c3cccc(C(=O)NCC[N+](C)(C)Cc4ccc([N+](=O)[O-])n4C)c3nc12,,5.716666666666666
1307,,Cc1nn(CCO)c(C)c1/N=[N+](\[O-])c1c(C)n(CCO)nc1C,,4.83
1308,,CC1CCCC(C#N)(NOC2=NCCN2)C1,,4.2
1309,,Cc1noc([Ag]NS(=O)(=O)c2ccc(/N=N\c3cc(/N=N/c4ccc(S(=O)(=O)N[Ag]c5c(C)c(C)no5)cc4)c(OC(=O)C(Cl)Cl)c4cccc(NC(=O)C(Cl)Cl)c34)cc2)c1C,,4.96
1310,,COc1ccc(C2=NN(C(C)=O)c3nc4ccccc4nc3O2)cc1,,4.39
1311,,O=C(O)c1ccccc1Nc1nn2c(-c3ccncc3)nnc2cc1,,4.88
1312,,COC(=O)C(=O)C(C(=O)C(=O)Nc1ccccc1C(C)=O)c1nc2ccc(C(=O)c3ccccc3)cc2nc1O,,4.0
1313,,NCCCCC(N)C(=O)NCCNc1ccc(NCCNC(=O)C(N)CCCCN)c2c1C(=O)c1ccccc1C2=O,,4.2
1314,,CC(=O)OCC1OC(n2c(=O)n(-c3ccccc3)c(=O)c3cc(Br)cc(Br)c32)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,,4.0
1315,,CC(C)(C)c1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,,4.57
1316,,N#C/C=c1/c2ccccc2n2nc3ccccc3c12,,4.52
1317,,NNc1cccc(/C=C/c2ccccc2)cc1=O,,5.11
1318,,Cc1nn(-c2ncc(C(=O)O)c(=O)[nH]2)c(O)c1CCO,,4.07
1319,,Cc1ccc(/C=N/Nc2ccccn2)s1,,4.0
1320,,COc1ccc(-c2nnc(SCC(=O)Nc3ccc(/C(C)=N\O)cc3)n2-c2ccccc2)cc1OC,,5.01
1321,,O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C1/Nc2ccc(O)cc2/C1=N/O,,6.17
1322,,CC(=O)Oc1ccc(O)c2c1CCCC2,,4.0
1323,,Cc1cc2c(cc1Cl)SC(c1ccccc1O)NS2(=O)=O,,4.0
1324,,c1ccc([C@H]2Nc3ccccc3[C@@H]3OCCC[C@H]23)cc1,,4.69
1325,,CC(=O)O[C@@H]1C2CCC3C4CC[C@H](C(C)N(C)C)[C@@]4(C)CCC3[C@@]2(C)CC[C@@H]1NC(=O)C=C(C)C,,5.59
1326,,OCCCOC(c1ccccc1)(c1ccccc1)c1ccccc1,,4.0
1327,,CCN(CC)CCC/N=c1\c2cc(OC)ccc2[nH]c2c([N+](=O)[O-])ccc(NCCCN(CC)CC)c12,,5.75
1328,,FC(F)(F)C1(Br)C(c2ccccc2)=C1c1ccccc1,,4.75
1329,,COc1ccc2nc3ccccc3c(NCCN(C)CCCl)c2c1,,6.322000000000001
1330,,COc1cc(OC)c(/C=N/NC(=N)NO)c(OC)c1,,4.22
1331,,NCCCNOCCCN,,4.0
1332,,O=C1NC(c2cccc3ccccc23)Nc2ccc(Cl)cc12,,8.145
1333,,O=C(/C=C/C=C/c1ccccc1)c1ccc2CCCCc2c1,,4.3
1334,,CCN(CC)CCc1c2C(=O)c3ncccc3C(=O)c2nc2ccccc12,,5.54
1335,,O=C(CF)N(O)c1ccc(/C=C/c2ccccc2)cc1,,5.93
1336,,Cc1nn2c(/C=C3\C(=O)Nc4ccc(Cl)cc34)c(C)nc2s1,,4.03
1337,,COC(=O)n1c(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc2ccccc21,,5.65
1338,,O=C(O[Sn](OC(=O)c1ccccn1)(c1ccccc1)c1ccccc1)c1ccccn1,,4.75
1339,,COc1ccc2NC(=O)/C(=C/c3c(Cl)[nH]c4cc(C)c(OC)cc34)c2c1,,5.925000000000001
1340,,CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(O)cc12,,7.705
1341,,COc1cc(/C=C/C(=O)c2ccc(NC(=O)CN3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)cc2)cc(OC)c1OC,,6.43
1342,,CSc1nc(Cl)c2c(n1)Sc1nc3cc4c(cc3n1C2O)OCO4,,6.21
1343,,COc1cc2c(cc1Cc1c(F)cccc1F)nc(-c1c(F)cccc1F)n2Cc1c(F)cccc1F,,5.43
1344,,CC(C)(C)c1ccc2OCC3(COc4ccc(C(C)(C)C)cc4CNCCNCc2c1)COc1ccc(C(C)(C)C)cc1CNCCNCc1cc(C(C)(C)C)ccc1OC3,,6.363333333333333
1345,,O=S(=O)(/C=C/CS(=O)(=O)c1ccccc1)c1ccccc1,,4.65
1346,,O=[N+]([O-])C(/C=C(\Cl)[N+](=O)[O-])=C(N1CCOCC1)N1CCOCC1,,4.71
1347,,C=C(C)COc1ccc2c(c1)CCC1C2CCC2(C)C(=O)/C(=N/O)CC12,,5.015000000000001
1348,,COc1ccc(-c2nnc3c4ccccc4sn23)cc1,,4.6
1349,,COc1cccc(-n2nc(C)c3c(N/N=C(\C)c4ccncc4)ncnc32)c1,,4.6
1350,,COC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C(CO)NC(=O)c1ccc(-c2ccc(Cl)cc2Cl)o1,,4.58
1351,,CC(Oc1ccc(Cl)cc1Cl)C(=O)NN1C(=O)CC(=O)N(c2ccccc2)C1=S,,4.32
1352,,O=C(OCC(Cl)(Cl)Cl)N1CC[C@@H](C2CCCCC2)C1,,4.56
1353,,N#Cc1c(N)[nH]c(=S)[nH]1,,4.0
1354,,COc1ccc(/C=c2\sc3=C(c4nc5ccccc5[nH]4)C(c4ccc(OC)cc4)C(C#N)=C(N)n3c2=O)cc1,,4.47
1355,,COC(=O)/C=c1/c2ccccc2n2nc3ccccc3c12,,4.18
1356,,Cc1ccc(/N=N/C(=O)NNc2ccc(C)cc2Br)c(Br)c1,,4.61
1357,,C/C(=N\NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c1ccc[n+]([O-])n1,,5.66
1358,,CSc1cnc2ccccc2c1Sc1cn(C)c2ccccc2c1=O,,5.09
1359,,CN(C)c1ccc(/N=C2/C=CC(=C(C#N)C#N)c3ccccc23)cc1,,6.3625
1360,,Cc1noc(-n2c(/C=C/c3ccc(Cl)cc3)nc3cc(Cl)ccc3c2=O)c1,,4.85
1361,,O=C1NC(N2CCOCC2)=N/C1=C\c1ccc(O)cc1,,4.0
1362,,NC(=S)NNC(=O)/C(=C/c1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)NNC(N)=S)cc1)NC(=O)c1ccccc1,,4.0
1363,,CN(C)CCCNc1ccc2nnn3c4ccc(OC(=O)c5ccc([N+](=O)[O-])cc5)cc4c(=O)c1c23,,5.89
1364,,CN1N=C(c2ccncc2)OC1c1cccc(C(F)(F)F)c1,,4.0
1365,,COC(=O)C1OC(O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)CC[C@]5(C(=O)OC5OCC(O)C(O)C5OC5OC(C)C(OC6OCC(OC7OCC(O)C(O)C7O)C(O)C6O)C(O)C5O)[C@H](O)C[C@]34C)C2(C)C)C(O)C(O)C1O,,5.535
1366,,COc1cc(/C=C2\C(=O)Nc3ccccc23)cc(OC)c1OC,,4.69
1367,,Nc1ncnc2c1ncn2CC(CO)CC(c1ccccc1)P(=O)(O)O,,4.0
1368,,CC[C@@]1(O)C(=O)OCc2c1cc1-c3c(Cn1c2=O)c([Si](C)(C)C(C)(C)C)c1cc(O)ccc1n3,,8.0
1369,,O=[N+]([O-])/C(=C/C=C/c1ccccc1)c1ccccc1,,5.619999999999999
1370,,CC/C(=C/c1ccc(OC)cc1OC)[N+](=O)[O-],,5.08
1371,,N=C(c1ccccc1)N(c1ccccc1)c1ccccc1,,4.0
1372,,COC(=O)c1ccc(C)cc1CC1Cc2ccc(C)cc2C1=O,,4.96
1373,,Cc1cc(S(N)(=O)=O)c(S/C(=N\Nc2ccc([N+](=O)[O-])cc2)c2ccc3ccccc3c2)cc1Cl,,4.27
1374,,Cc1cs/c(=N\C(P(=O)(O)O)P(=O)(O)O)n1C,,4.0
1375,,COc1ccc(C2=C(c3ccc(OC)cc3)C(=O)N3CCCC3C2)cc1,,5.025
1376,,NC(=O)c1cn(C2OC(CO)C(O)C2O)c2ncnc(N)c12,,7.375384615384614
1377,,Cn1c(-c2cccs2)cc(-c2cscc2)c1-c1cccs1,,4.0
1378,,COC(=O)C(=O)C(C(=O)OC)C(=O)C(=O)Nc1cc([N+](=O)[O-])ccc1C,,4.0
1379,,C[C@H](CC[C@@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3CC=C4[C@@H](CC[C@H](OC5OC(CO)C(O)C(O)C5O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,,4.43
1380,,[O-][n+]1c2ccccc2[n+]([O-])c2cc(Br)ccc21,,4.96
1381,,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,,8.865806451612904
1382,,O=c1[nH]cnc2c1nnn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,4.56
1383,,CN(C)CC1CCC/C(=C\c2ccc(Cl)cc2)C1=O,,4.77
1384,,N=c1c2c(nc(SCCCN3CCCCC3)n1-c1ccccc1)n(-c1ccccc1)c(=S)n(-c1ccccc1)c2=S,,5.74
1385,,O=[N+]([O-])c1ccc2nc3c(nc2c1)-c1c2ccccc2cc2c1c-3ccc2,,4.315
1386,,Cn1cc(-c2nc(-c3c[nH]c4ncccc34)cs2)c2cc(Cl)ccc21,,5.4
1387,,Cc1cc[n+]2CC[n+]3ccc(C)cc3-c2c1,,4.0
1388,,NS(=O)(=O)c1ccc(NC(NC(=O)C(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc1,,4.0
1389,,CCC1=C(CC2NCCc3ccccc32)CC2c3cc(OC)c(OC)cc3CCN2C1,,6.465
1390,,CCCCCCCCCCCCCOCCOCCOCCCCC(O)CCCCCCCCCC1=C[C@H](C)OC1=O,,5.12
1391,,COc1cc2c(cc1OC)c(=O)n(CCCN)c1c2/C(=C/CCN)c2cc3c(cc2-1)OCO3,,5.495
1392,,CC(=O)c1ccc(Nc2c3CCCCc3nc3ccccc23)cc1,,4.723333333333334
1393,,COc1cc(S(=O)(=O)Nc2ccc(-c3csc(/N=C\c4ccccc4)n3)cc2)ccc1Cl,,4.0
1394,,Oc1ccccc1-c1nn2c(CCCCCCCCc3nnc4sc(-c5ccccc5O)nn34)nnc2s1,,5.22
1395,,COC(=O)NC(C(F)(F)F)(C(F)(F)F)P1(=O)OCCCO1,,4.42
1396,,O=[N+]([O-])c1ccc(Cl)cc1C1SCc2nc3ccccc3n21,,4.38
1397,,COc1ccc2cc(C(=O)/C=C/c3cccc(Cl)c3Cl)ccc2c1,,4.965
1398,,COc1ccc(Cn2cc3-c4c(cno4)C(C)(C)Cc3c2-c2ccccc2)cc1,,5.5
1399,,CC(C)(C)c1c(O)c(C(C)(C)C)cc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c1,,6.404999999999999
1400,,CC(=O)NNc1nc(C)c(C(=O)NNC(=O)C(=O)Nc2c(C)cccc2C(C)C)s1,,4.22
1401,,Oc1cc2cccc[n+]2c2cc(Cl)ccc12,,4.0
1402,,COc1cc(C(O)c2nc3ccccc3s2)cc(OC)c1OC,,4.06
1403,,COCn1c(C)c(C)c2c1nc(C)oc2=O,,4.0
1404,,Oc1ccc(Cc2ccc(O)c(C3CC(c4ccc(Cl)cc4)=NN3)c2)cc1C1CC(c2ccc(Cl)cc2)=NN1,,5.555
1405,,Nc1nc(Cl)c(N)c(NCC2(CO)CCC(OCc3ccccc3)C2)n1,,4.0
1406,,O=C(Oc1cccc(Cl)c1)c1ccccc1Nc1ccnc(C(F)(F)F)c1,,4.74
1407,,COc1cccc(/N=N/C(=N/NC(=O)c2cc(Cl)ccc2O)c2ccc(N(CCC#N)CCC#N)cc2C)c1,,4.21
1408,,COc1cc(C2CC(c3ccccc3)=NN2C=O)ccc1Oc1ccnc2cc(Cl)ccc12,,5.05
1409,,COc1ccc(-c2c(C#N)c(N)nc3c2CCCc2ccc(F)cc2-3)cc1OC,,6.76
1410,,CCOC(=O)c1c(C)n(Cc2ccccc2)c2c1cc1oc(=O)c(=O)n3cnc2c13,,4.87
1411,,CC(=O)/C(=C/n1c(=S)[nH]c2ccccc21)C(=O)Nc1ccccc1C,,4.0
1412,,CN(C)CC1CCC/C(=C\c2ccc(OC(=O)/C=C/c3ccc(Cl)c(Cl)c3)cc2)C1=O,,5.23
1413,,O=C1[C@@H]2[C@@H](c3ccccc3)[C@]2(Cl)C(=O)[C@H]2[C@H](c3ccccc3)[C@@]12Cl,,4.0
1414,,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,5.12
1415,,O=C1c2ccccc2-c2nc(/C=C/c3ccccc3)cc3c4ccccc4nc1c23,,4.51
1416,,Nc1nc(N)c2ncn(Cc3ccccc3CCl)c2n1,,4.0
1417,,CN(C)c1ccc2c(c1)Sc1cc(N(C)C)ccc1N2C(=O)c1ccccc1,,4.49
1418,,CC1CN=C(Nc2cccc(F)c2)S1,,4.0
1419,,O=C(Nc1ccccc1F)c1cc2ccc(O)cc2o/c1=N\c1ccccc1F,,5.64
1420,,Cn1c2ccc(F)cc2c2ccc3C(=O)C=CC(=O)c3c21,,4.193333333333333
1421,,CCOC(=O)c1ccc(N2NC(=O)/C(=C/c3ccc([N+](=O)[O-])o3)C2=O)cc1,,4.35
1422,,CCOC(=O)C1C(=O)CC(O)(c2ccccc2)C(C(=O)OCC)C1c1ccc(N(C)C)cc1,,4.45
1423,,CC(=O)Nc1ccc2Nc3n[nH]c(C)c3N=C(c3ccccc3Cl)c2c1,,5.35
1424,,CCN1CN(c2ccccc2)C2(CCN(CC(CC3OCCO3)c3ccc(F)cc3)CC2)C1=O,,5.28
1425,,OCC1OC(NC(=S)NCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)C(O)C1O,,4.24
1426,,COc1ccc(-c2c3ccccc3c(-c3ccc(OCCBr)cc3)c3ccccc23)cc1,,4.0
1427,,Cc1ccc(C(CN(C)C)C(=O)c2ccccc2)cc1,,4.78
1428,,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,,4.66
1429,,CCCN(Cc1ccc(F)cc1)c1ccc(CO)c(Cl)c1,,5.675000000000001
1430,,CC[C@H]1CN2CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)C3C45CCN4CC=CC(CC)(C45)C(C(=O)OC)[C@@]3(O)C(=O)OC)C[C@@H](C2)[C@@H]1C(C)(C)C,,6.19
1431,,CC[C@@]1(O)C(=O)OCc2c1cc1-c3c(Cn1c2=O)c(/C=N/NC(=O)c1ccc(N)cc1)c1ccccc1n3,,6.234999999999999
1432,,O=[N+]([O-])c1cc2c(nn[nH]2)c2nonc12,,4.21
1433,,N#C/C(=C\c1ccc(F)cc1)c1nc2ccccc2c(=O)[nH]1,,4.0
1434,,COc1ccc(C2C3=C(COC3=O)N(CCO)c3cc4c(cc32)OCCO4)cc1OC,,5.29
1435,,CCNc1c(C)cc2nc3cc(C)c(NCC)cc3[s+]c2c1,,5.74
1436,,NC(=S)N/N=C1\C(=O)C=C(Nc2ccc(Cl)cc2Cl)c2ccccc12,,4.0
1437,,O=C1c2ccccc2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c12,,6.705
1438,,C[N+](C)(C)CCC(=O)CC[N+](C)(C)C,,4.0
1439,,CCCCCCCCCCCCCCCC(=O)Nc1nc(=O)n(C2CCC(COP(=O)(O)OCC3OC(n4cc(F)c(=O)[nH]c4=O)CC3OC(C)=O)O2)cc1,,5.775
1440,,CCN(CC)c1ccc(/C=C/C(=O)c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc1,,4.71
1441,,COc1cc(C2=C(c3ccccc3)COC2=O)cc(OC)c1OC,,5.165
1442,,C#CCNC(=S)N/N=C(\C)c1ccccn1,,5.93
1443,,Cc1cc(/N=C2\C=C(Nc3noc(C)c3)C(=O)c3ccccc23)no1,,4.505000000000001
1444,,COc1cc(OC)cc(C2C3=C(COC3=O)Nc3cc(OC)ccc32)c1,,8.0
1445,,O=C(Nc1ccc(F)cc1)c1ccc(NC2=C(Cl)C(=O)N(Cc3ccccc3)C2=O)cc1,,5.06
1446,,COc1cccc(-c2cc(-c3ccc(Nc4nc(Nc5ccc(Cl)cc5)nc(Nc5ccc(Cl)cc5)n4)cc3)nc(N)c2C#N)c1,,5.025
1447,,C/C(=N\Nc1nc2ccccc2o1)c1ncccn1,,7.04
1448,,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(c4)cnn5Cc4ccccc4)c3s2)C1)N1CCOCC1,,5.43
1449,,Oc1ccc2ccccc2c1-c1nnc(CCCCCCCCc2nnc(-c3c(O)ccc4ccccc34)o2)o1,,5.41
1450,,CN(C)CCCn1c2c(C(=O)c3ccccc3-2)c2ccc([N+](=O)[O-])cc2c1=O,,4.76
1451,,CC1CCC(C#N)(NOC2=NCCN2)CC1,,4.4
1452,,O=C1Nc2ccc(Br)cc2/C1=N/Nc1ccccc1[N+](=O)[O-],,5.03
1453,,Nc1ccccc1C#C/C=C\C#Cc1ccccc1C(F)(F)F,,6.145
1454,,CC1CN=C(N(C(=O)Nc2ccc(Cl)c(Cl)c2)c2ccccc2)S1,,4.27
1455,,COc1cc(NC(=O)CSc2nc3ccc(C)cc3c(=O)n2Cc2ccccc2)cc(OC)c1OC,,4.98
1456,,CC(=O)OC1CCn2nnc(CO[Si](C)(C)C(C)(C)C)c12,,4.0
1457,,COc1ccc(OC)c2c1C(=O)C(Cl)=C(Cl)C2=O,,4.65
1458,,O=C(Nc1ccc(Cl)cc1)c1cc(S(=O)(=O)Nc2n[nH]c(Nc3ccc4ccccc4c3)n2)c(SSc2cc(Cl)c(C(=O)Nc3ccc(Cl)cc3)cc2S(=O)(=O)Nc2n[nH]c(Nc3ccc4ccccc4c3)n2)cc1Cl,,4.38
1459,,COc1ccc2[nH]c(=O)c3c4ccccc4cn3c2c1,,6.26
1460,,CC(=O)Nc1ccc2c(c1)/C(=N/c1ccc(C(=O)O)cc1)c1ccccc1-2,,4.0
1461,,Oc1ccc2oc3ncc(Cl)c(-c4ccccc4)c3c2c1,,4.0
1462,,O/N=C1/COC(C(F)(F)F)(C(F)(F)F)C1,,4.0
1463,,COc1ccc(NC(=O)/C(=C/c2ccc(N(CCC#N)CCC#N)cc2)NC(=O)c2cc([N+](=O)[O-])ccc2Cl)cc1,,4.81
1464,,Fc1ccc2[nH]c(-c3cc(-c4ccc5OCOc5c4)n[nH]3)nc2c1,,5.6
1465,,O=c1[nH]/c(=C/c2cccs2)c(=O)[nH]/c1=C/c1ccc(OCc2ccccc2)cn1,,6.84
