DeepBio_id,smiles,sweet
7917,CCCCCCC=CCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7918,CCCCCCCCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCCCCCCCC,0
7919,CCCCCC=CCC=CCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7920,CCCCCC=CCC=CCC=CCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7921,CCC=CCC=CCC=CCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7922,CCC=CCC=CCC=CCC=CCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7923,CCCCCCCCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCC,0
7924,CCCCCCCCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC=CCCCCCCCC,0
7925,CCCCCC=CCC=CCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7926,CCCCCCCCC=CCC=CCC=CCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7927,CCCCCC=CCC=CCC=CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7928,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7929,CCC=CCC=CCC=CCC=CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7930,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7931,CCCCCCCCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCCCC,0
7932,CCCCCCCCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7933,CCCCCC=CCC=CCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7934,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7935,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7936,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7937,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7938,CCCCCCCCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
7939,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7940,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCC,0
7941,CCCCC=CCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
7942,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCC,0
7943,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCC,0
7944,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCCCCCC,0
7945,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCC,0
7946,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC=CCCCCCC,0
7947,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCCCCCCCC,0
7948,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCC=CCCCCC,0
7949,CCCCCC=CCC=CCC=CCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
7950,CCC=CCC=CCC=CCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
7951,CCC=CCC=CCC=CCC=CCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
7952,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCC,0
7953,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC=CCCCCCCCC,0
7954,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC=CCC=CCCCCC,0
7955,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCC=CCC=CCC=CCCCCCCCC,0
7956,CCCCCC=CCC=CCC=CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
7957,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
7958,CCC=CCC=CCC=CCC=CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
7959,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
7960,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCCCC,0
7961,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7962,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
7963,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
7964,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
7965,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
7966,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
7967,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
7968,CCCCCC=CCC=CCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC,0
7969,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCC,0
7970,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC=CCCCCCC,0
7971,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCC=CCCCCC,0
7972,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCC=CCC=CCC=CCCCCC,0
7973,CCC=CCC=CCC=CCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC,0
7974,CCC=CCC=CCC=CCC=CCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC,0
7975,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC=CCCCCCCCC,0
7976,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC=CCC=CCCCCC,0
7977,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCC=CCC=CCC=CCCCCCCCC,0
7978,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC=CCC=CCC=CCCCCC,0
7979,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC,0
7980,CCC=CCC=CCC=CCC=CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC,0
7981,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O[C@@H](CO)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC,0
7982,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCCCC,0
7983,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
7984,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
7985,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC,0
7986,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)O[C@@H](CO)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC,0
7987,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC,0
7988,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O[C@@H](CO)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC,0
7989,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC,0
7990,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCC,0
7991,CCCCC=CCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC,0
7992,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCC,0
7993,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCC,0
7994,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCCCCCC,0
7995,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCC,0
7996,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC=CCCCCCC,0
7997,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCCCCCCCC,0
7998,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCC=CCCCCC,0
7999,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCC=CCC=CCC=CCCCCC,0
8000,CCC=CCC=CCC=CCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC,0
8001,CCC=CCC=CCC=CCC=CCCCCC(=O)O[C@@H](CO)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC,0
8002,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCC,0
8003,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC=CCCCCCCCC,0
8004,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC=CCC=CCCCCC,0
8005,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCC=CCC=CCC=CCCCCCCCC,0
8006,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC=CCC=CCC=CCCCCC,0
8007,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC,0
8008,CCC=CCC=CCC=CCC=CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC,0
8009,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O[C@@H](CO)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC,0
8010,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCCCC,0
8011,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
8012,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
8013,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC,0
8014,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC,0
8015,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)O[C@@H](CO)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC,0
8016,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O[C@@H](CO)COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC,0
8017,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8018,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC,0
8019,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCC,0
8020,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCCCC,0
8021,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCC,0
8022,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCC,0
8023,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCCCCCC,0
8024,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCC,0
8025,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC=CCCCCCC,0
8026,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCCCCCCCC,0
8027,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCC=CCCCCC,0
8028,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCC=CCC=CCC=CCCCCC,0
8029,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCC=CCC=CCC,0
8030,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCC=CCC=CCC=CCC=CCC,0
8031,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCC,0
8032,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC=CCCCCCCCC,0
8033,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC=CCC=CCCCCC,0
8034,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCC=CCC=CCC=CCCCCCCCC,0
8035,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC=CCC=CCC=CCCCCC,0
8036,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC,0
8037,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC,0
8038,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC,0
8039,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCCCC,0
8040,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
8041,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
8042,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC,0
8043,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC,0
8044,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC,0
8045,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O[C@@H](CO)COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC,0
8046,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8047,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC,0
8048,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCC,0
8049,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCCCC,0
8050,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCC,0
8051,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCC,0
8052,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCCCCCC,0
8053,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCC,0
8054,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC=CCCCCCC,0
8055,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCCCCCCCC,0
8056,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCC=CCCCCC,0
8057,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCC=CCC=CCC=CCCCCC,0
8058,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCC=CCC=CCC,0
8059,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCC=CCC=CCC=CCC=CCC,0
8060,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCC,0
8061,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC=CCCCCCCCC,0
8062,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCC=CCC=CCCCCC,0
8063,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCC=CCC=CCC=CCCCCCCCC,0
8064,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC=CCC=CCC=CCCCCC,0
8065,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC,0
8066,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC,0
8067,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC,0
8068,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCCCC,0
8069,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCC=CCCCCCCCC,0
8070,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC,0
8071,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC,0
8072,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC,0
8073,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC,0
8074,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC,0
8075,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8076,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC,0
8077,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCC,0
8078,CCCCC=CCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8079,CCCCCCC=CCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8080,CCCCCCC=CCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8081,CCCCCC=CCC=CCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8082,CCC=CCC=CCC=CCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8083,CCC=CCC=CCC=CCC=CCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8084,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCC,0
8085,CCCCCCCCC=CCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8086,CCCCCC=CCC=CCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8087,CCCCCCCCC=CCC=CCC=CCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8088,CCCCCC=CCC=CCC=CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8089,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8090,CCC=CCC=CCC=CCC=CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8091,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8092,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCCCC,0
8093,CCCCCCCCC=CCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8094,CCCCCC=CCC=CCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8095,CCCCCC=CCC=CCC=CCC=CCC=CCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8096,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8097,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8098,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8099,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC,0
8100,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCC,0
8101,CCCCC=CCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC,0
8102,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCC,0
8103,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCC,0
8104,CCCCCCC=CCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC,0
8105,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCCCCC,0
8106,CCCCCCC=CCCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC,0
8107,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCC=CCCCCCCCC,0
8108,CCCCCC=CCC=CCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC,0
8109,CCCCCC=CCC=CCC=CCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC,0
