NSC #,LC:A549/ATCC,smiles
27515,4.0,CC(C)C(C(=O)O)N1C(=O)c2ccccc2C1=O
275428,5.0,Cc1cc(=O)n2c3c(c4c(cc13)c(CN(C)C)cc(=O)n4C)OC2.Cl
2755,6.59,C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.[Cl-]
275647,6.66,COCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O.Cl
275656,5.3933333333333335,CC1(C)OCC(CO)(Nc2nc(N3CC3)nc(N3CC3)n2)CO1
275890,4.0,O=C(NO)C(O)C(O)C(O)C(O)CO
275971,5.199999999999999,CCOC(=O)Nc1ccc2nc(Sc3ccc(Cl)cc3)sc2c1
27604,6.300000000000001,CC(C)C/C(=N\NC(=O)c1ccncc1)c1cc(Cl)ccc1O
27607,4.89,O=C(N/N=C\c1cc(Cl)ccc1O)c1ccncc1
276296,4.25,C1=NC2=[SH][Pd]3([SH]=C4N=CNc5ncn3c54)n3cnc(c32)N1
276299,4.0,NC1=NC2=[SH][Pt]3([SH]=C4N=C(N)Nc5[nH]c[n+]3c54)[n+]3c[nH]c(c32)N1
276361,5.22,CCCCc1ccc(-n2c(C)c(COC(=O)NC)c(COC(=O)NC)c2C)cc1
276362,4.77,CNC(=O)OCc1c(COC(=O)NC)c(C)n(-c2ccc(Br)cc2)c1C
276371,5.545,COC1=C(OC)C(=O)C(SC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)C)=CC1=O
276376,4.0,CN(C)/N=N/c1ccc(NC=O)cc1
276382,6.1025,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCNC(C)c3ccccc3)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1c[nH]cn1.O=S(=O)(O)O
27640,6.497049180327879,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
277181,5.935,CN(C)CCOc1ccc2c(c1)C/C(=C/c1ncc([N+](=O)[O-])n1C)C2=O.O=S(=O)(O)O
277184,6.4350000000000005,CN(C)CCOc1ccc2c(c1)C(=O)/C(=C\c1ncc([N+](=O)[O-])n1C)C2.O=S(=O)(O)O
277290,6.205,CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O
277293,5.343333333333333,CC(=O)OC1C=C(C=O)C(O)(C=O)C2(C)CCCC(C)(C)C12
278214,4.676,CC(C)NC(=O)OCc1c(COC(=O)NC(C)C)c(-c2ccc(Cl)c(Cl)c2)n2c1CCC2
278467,4.9399999999999995,O=C1c2ccccc2C(=O)c2c(NCCCNCCO)ccc(NCCCNCCO)c21
2785,6.49,COc1cc([N+](=O)[O-])c2ncccc2c1O
278571,7.6433333333333335,CC(=O)OC[C@]12C[C@H](OC(=O)CC(C)C)C(C)=C[C@H]1O[C@@H]1[C@H](O)[C@@H](O)[C@@]2(C)[C@@]12CO2
278619,5.205,C[C@@H](N)C(=O)NC(CO)C(O)C(N)C=O.Cl
278631,5.605,CCOC(=O)/C=C(/C)Sc1cc(O)c2ccccc2c1O
278632,4.55,CCOC(=O)/C=C(\C)Sc1cc(O)c2ccccc2c1O
279503,8.069411764705883,COC(=O)C12OCC34C(CC5C(C)=CC(=O)C(O)C5(C)C3C(O)C1O)OC(=O)C(OC(=O)CC(C)C)C24
279836,8.0,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
28002,5.43,Cc1c2ccc3ccccc3c2c[n+]2ccccc12.[Cl-]
280074,5.4925,CS(=O)(=O)OCCN(CCOS(C)(=O)=O)c1ccc(/C=N/c2ccc(-c3csc(COc4ccccc4)n3)cc2)cc1
280414,4.97,C=C1C(=O)O[C@@H]2C(=O)[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@@H](OC(=O)/C(C)=C\C)[C@H]12
280471,4.14,NC1=[SH][Pt]2(Cl)N3CCCCC3C=[N+]2N1
2805,4.75,Cc1cc(O)c(-c2cc(O)c(C)cc2O)cc1O
280594,4.314210526315789,CN1N=C(N)c2cn(C3OC(COP(=O)(O)O)C(O)C3O)c3ncnc1c23
28081,4.58,BrC(c1cccc2ccccc12)c1cccc2ccccc12
280893,4.34,Cc1ccc(S(=O)(=O)CC2(Br)CCc3ccccc3C2=O)cc1
281245,4.565,CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
281272,5.160625000000001,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1
281279,5.279999999999999,O=[Se](=O)(O)O[Pt]1(O)NC2CCCCC2N1
281300,5.405,COc1cc2c(cc1O)C(C)Cc1cc3c(cc1N(C)CC2)OCO3.Cl
281383,5.48,CCOC(=O)Nc1ccc2nc(N3CCCCCC3)sc2c1
281612,6.01,Cc1cc(N(CCOS(C)(=O)=O)CCOS(C)(=O)=O)ccc1C=O
281613,5.71,Cc1cc(N(CCOS(C)(=O)=O)CCOS(C)(=O)=O)ccc1/C=N/c1ccc(-c2csc(-c3ccccc3)n2)c(Cl)c1
281617,5.874,Cc1cc(N(CCOS(C)(=O)=O)CCOS(C)(=O)=O)ccc1/C=N/c1ccc(-c2nc(Cc3ccccc3)sc2C)cc1
281625,5.3,[Br-].c1ccc([P+](CCN2Cc3ccccc3C2)(c2ccccc2)c2ccccc2)cc1
281668,4.1075,O=C1C2CCN(CC2)C1(CO)CO
281693,4.72,O=[N+]([O-])C1(Br)CCC(Br)([N+](=O)[O-])CC1
281816,5.140000000000001,CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2.O=C(O)/C=C\C(=O)O
281817,5.577500000000001,Cc1cc(N(CCOS(C)(=O)=O)CCOS(C)(=O)=O)ccc1/C=N/c1ccc(-c2csc(-c3ccc(Br)cc3)n2)cc1
281818,5.336666666666666,CCCOc1ccc(-c2nc(-c3ccc(/N=C/c4ccc(N(CCOS(C)(=O)=O)CCOS(C)(=O)=O)cc4C)cc3)cs2)cc1
281929,5.1850000000000005,CCOC(=O)C#Cc1cccc(C#CC(=O)OCC)c1
282150,4.67,Cc1ccc(N)c(S)c1
282159,4.68,C=C1C(=O)C23C(O)CC4C5(C)CCCC4(C(O)OC5)C2C(OC(C)=O)CC1C3O
282173,4.36,CC(C)C1=CC2=C(C(=O)C1=O)C13CCCC(C)(C)C1CC2OC3=O
282752,4.528333333333333,C=C1C(=O)OC2C1CC1OC2C(C)CCC/C(C)=C\CCC1(C)O
282880,5.87,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
282885,6.275,CC(=O)NC(CCc1ccc(Cl)c(Cl)c1)c1cccc(=O)c(O)c1
2829,4.0,Cc1occc(=O)c1O
283162,4.812,CN(CO)c1nc(N(C)CO)nc(N(C)CO)n1
283168,5.13,COc1c(CNC(=O)CCl)cc2[nH]c(C)cc2c1CNC(=O)CCl
283440,3.8066666666666666,C=C1C(=O)OC2/C=C(\C)CC(O)/C=C(/CO)CC(OC(=O)/C(C)=C/C)C12
283445,7.2725,C[C@@H]1CCOC(=O)/C=C/C=C\C(=O)O[C@@H]2C[C@H]3O[C@@H]4[C@@H]5OC5(C)CC[C@@]4(COC(=O)[C@H]1O)[C@]2(C)[C@@]31CO1
28365,4.75,CC(=O)Oc1ccc(C23c4ccccc4C2(OC(C)=O)c2cc(OC(C)=O)ccc23)cc1
28408,4.0,C[N+]1(CCCC[N+]2(C)CCCCCCC2)CCCCCCC1.[Br-]
28430,4.32,N#CC(C#N)/N=N/c1ccc(Br)cc1
284356,3.9705882352941178,O=C1NC(=O)C2C3C=CC(C12)C1C2C(=O)NC(=O)C2C31
284437,4.72,CC1(C)CC23C4COC(=O)C2CCC1C3CC4=O
284682,7.186315789473684,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3OC1CC(O)C(O)C(C)O1
284751,4.64375,Nc1ncnc2c1nc(Cl)n2C1OC2COP(=O)(O)OC2C1O
285109,4.984999999999999,CC(=O)OCC1OC(OC2=C(CC=C(C)C)C(=O)c3ccccc3C2=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
285116,5.266666666666667,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)/C(=C/C)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(=C)NC(=O)C(C(C)C)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O
285166,5.566000000000001,Oc1cccc2cccnc12
285223,5.251666666666666,COc1cc2c(cc1O)N=C[C@@H]1CC[C@@H](O)N1C2=O.COc1cc2c(cc1O)N=C[C@@H]1CC[C@H](O)N1C2=O
285233,4.535,CCC(=O)NC1=C(Cl)C(=O)C(NC(=O)CC)=C(Cl)C1=O
28527,4.52,NCC1CCCCC1.O=C(O)NCC1CCCCC1
285658,4.0,C=C1C(=O)C23CC1CC[C@H]2[C@@]12CO[C@H](O)[C@H]1C(C)(C)[C@H](OC(C)=O)C[C@H]2OC3=O
28566,6.37,COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCC(C)O)c2c1.Cl
28567,5.85,COc1cc2nc3cc([N+](=O)[O-])ccc3c(NCCNCC(C)O)c2cc1OC.[Cl-]
28568,5.91,COc1cc2nc3cc([N+](=O)[O-])ccc3c(NCCNCC(C)(C)O)c2cc1OC.[Cl-]
285689,6.390000000000001,CCOC(=O)c1ccc(NC(=O)Nc2nncs2)cc1
28569,6.59,COc1cc2nc3cc([N+](=O)[O-])ccc3c(NCCCNCCO)c2cc1OC.[Cl-]
285705,4.0,C=C1C(=O)OC2(C)CCC1CC1OC1(C)CC/C=C(\C)CCC2O
285706,5.078333333333333,C=C1C(=O)OC2CC1CCC1(C)OC1CC/C(C)=C/CCC2(C)O
28608,5.24,S=C(Nc1ccc(Br)cc1)Nc1ccc(Br)cc1
286122,4.87,C=C1CC2(CCOc3ccc(Cl)cc32)OC1=O
286136,4.71,CC(=O)OCC1OC(OC2=C(CC=C(Cl)Cl)C(=O)c3ccccc3C2=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
286161,5.765000000000001,C=C1C(=O)OC2CC1C(OC(=O)/C=C/c1ccccc1)C/C(C)=C/CC/C(C)=C/CCC2(C)O
286193,3.979375,NC(=O)c1csc(C2OC(CO)C(O)C2O)n1
286628,6.123333333333334,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(OCc2ccccc2)cccc1C3=O.Cl
287069,5.6,O=C1C=CC(O)C2C1CC13SSC4(CC5C(=O)C=CC(O)C5N4C1=O)C(=O)N23
287450,5.535,COc1ccc2c(c1)C(OC)C1c3c(cc4c(c3-2)OCO4)CCN1C.Cl
287459,6.375,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1
287513,6.705,CC(=O)O.O=C1c2ccccc2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
289074,4.720000000000001,NC(=O)CC1(O)C=C(Br)C(=O)C(Br)=C1
289098,7.63,C/C(=N\NC(=S)N1CCCCC1)c1ccccn1
289117,5.645,CCOc1c(C#N)c2c(N)ncnc2n1C1OC(CO)C(O)C1O
289487,5.4350000000000005,C=CC(C)(C)n1cc(C2=C(O)C(=O)C(c3cn(C(C)(C)C=C)c4ccccc34)=C(O)C2=O)c2ccccc21
289491,6.76,CN1C(=O)C2(Cc3cn(C45CC67SSC(CO)(C(=O)N6C4Nc4ccccc45)N(C)C7=O)c4ccccc34)SSC1(CO)C(=O)N2C
289517,4.09,Nc1nc(O)c2cc(NCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1
289637,4.0,NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O
289645,4.34,COC1=CC(=O)c2c(O)c3c(c(O)c2C1=O)OC1(Oc2c(cc4cc(C)oc(=O)c4c2O)CC1O)C3O
289900,5.5649999999999995,O=P(O)(O)OCC1OC(n2cnc3c(NCc4ccco4)ncnc32)C(O)C1O
289901,4.0,O=c1[nH]c(=O)n(C2OC(CO)C(O)C(O)C2O)cc1F
289922,6.26,C/C=C/[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]
29013,5.42,Cc1ccc(-c2cc(O)c(-c3ccc(C)cc3C)cc2O)c(C)c1
290136,4.65,C=C1C(=O)OC2C=C(CCC(C)=O)C(C)C(OC(C)=O)CC12
29018,5.34,Cc1cc(C)c(-c2cc(O)c(-c3c(C)cc(C)cc3C)cc2O)c(C)c1
290193,5.279999999999999,C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C
290433,6.24,CCN(CC)c1ccc2cc(-c3nc4ccccc4n3C)c(=O)oc2c1
290437,7.57,CCN1/C(=C/C(C)=C/c2sc3ccc4ccccc4c3[n+]2CC)Sc2ccc3ccccc3c21.[Br-]
290494,6.826666666666665,CC(C)=CC(=O)OC1C2C(C)=CC(=O)C(O)C2(C)C2C3(O)OCC24C(CC(=O)OC14)C(C)C3O
290497,4.45,C=C1C(=O)OC2C1CC(O)/C(C)=C\CCC1(C)OC21
290511,5.08,CC(C)CCCCCCCCCCCCC(=O)NCC(=O)NC1C(C)OC(Nc2ncnc3c2ncn3C)C(O)C1O
290555,5.01,NCC1CC2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl.O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O
290806,5.46,CC(=O)NC1C(S[As](C)C)OC(CO)C(O)C1O
290813,6.904999999999999,Cl.O=C1c2ccccc2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
290977,4.52,S=C(Nc1cc(Cl)c(Cl)cc1Cl)SCc1ccccc1
291049,4.73,O=[N+]([O-])c1ccc(/C=C(/c2ccc([N+](=O)[O-])o2)S(=O)(=O)c2ccccc2)o1
291056,4.78,COC(=O)c1ccc(/C=C(\c2ccc([N+](=O)[O-])o2)S(=O)(=O)c2ccc(NC(C)=O)cc2)o1
291094,5.92,CCNC1=CC(=O)c2ncccc2C1=O
29117,4.13,CCCCC(=O)c1c(O)ccc2c(C)cc(=O)oc12
291308,4.536666666666666,C/C=C/C1=CC(=O)C(O)C1O
291312,8.004999999999999,CC1=CC2OC3CC4OC(=O)/C=C/C=C/C(=O)OCCC(C)C(O)C(=O)OCC2(CC1O)C4(C)C31CO1
291317,4.6,O=Cc1coc2ccccc2c1=O
291330,6.58,C/C(=N\NC(=S)Nc1ccccc1)c1ccccn1
291534,4.495,C[n+]1[se]c2ccccc2c1Cl.[Cl-]
291643,3.7162499999999996,O=C[C@@H](O[C@@H](C=O)CO)c1c[nH]c(=O)[nH]c1=O
29182,6.06,CCOC(=O)c1ccccc1OC(=O)NNc1ccccc1
291925,6.11,O=C(Nc1ccc(Cl)cc1)Nc1nccs1
291926,5.26,O=C1c2ccncc2C(=O)c2c(O)ccc(O)c21
291927,6.234999999999999,CCOC(=O)c1ccc(NC(=O)NC2=NCCS2)cc1
292147,4.484999999999999,O=C1C2=Nc3ccccc3C(O)N2c2ccccc21
292206,4.733333333333333,C=C(C)C(=O)OC1CC2=CC(CC3(C)OC3C3OC(=O)C(=C)C13)OC2=O
292222,8.0,COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)C)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)/C=C/C=C(\C)C2
292256,4.41,COc1cc(O)ccc1C(=S)SC
29228,4.075,C=CCSSCC=C
292463,8.1225,CC(=O)OC1C(=O)OCC23CCC4(C)OC4C2OC2CC(OC(=O)/C=C/C=C/C(=O)OCCC1C)C3(C)C21CO1
292567,6.951666666666667,COC1CC(CC2CCC(C)C(C(C)C(=O)O)O2)OC2(OC(C)(C3CCC(C)(C4OC(C5OC(O)(CO)C(C)CC5C)CC4C)O3)CC2C)C1C
292663,4.335,C=C1C(=O)OC2/C=C(\CO)C(OC(C)=O)CC(O)/C(C)=C/C(OC(=O)C(C)CC)C12
292684,4.516666666666667,O=NN(CCSCCCl)C(=O)NC1CCCCC1
292685,5.8025,CCCCCCCCCCNC1CC(OC2CC(O)(C(O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2c(OC)cccc2C4=O)OC(C)C1O.Cl
292816,6.0600000000000005,CCn1c2ccc(C(=O)CCCN(C)C)cc2c2cc(C(=O)CCCN(C)C)ccc21.O=C(O)/C=C/C(=O)O
292817,5.74,CCn1c2ccc(C(=O)CCCN3CCCCC3)cc2c2cc(C(=O)CCCN3CCCCC3)ccc21.Cl
292928,4.715,Cc1nc(C(=O)OCc2ccccc2)cc(OCc2ccccc2)c1C
293015,4.70875,CCN(CC)CCOC(=O)Cc1cccc2c(=O)cc(-c3ccccc3)oc12.Cl
293046,5.115,N=C(N)SCc1cccc2c(=O)cc(-c3ccccc3)oc12
293061,4.59,O=C(Nc1ccc(N=C=S)cc1Cl)c1cc(Br)cc(Br)c1O
293074,6.45,C/C(=N\NC(=S)N1CCCCCCCCCCCC1)c1ccccn1
293100,4.51,C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1
293161,4.323333333333333,CC1OC(CC(=O)O)Cc2c(O)c3c(c(O)c21)C(=O)C=C(C1=CC(=O)c2c(O)c4c(c(O)c2C1=O)CC(CC(=O)O)OC4C)C3=O
293895,4.0,Cn1c(=O)c2c(nc(N3CCOCC3)n2CCCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O
294126,4.44,O=C(N/N=C/c1cccc(O)c1O)N/N=C/c1cccc(O)c1O
294149,4.0,NC(CSc1nc2ccccn2c1[N+](=O)[O-])C(=O)O
29422,5.4350000000000005,Nc1nc(=S)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1
29424,4.0,CCCCNc1nc(SC)nc2nc[nH]c12
294244,4.77,CN(C)Cc1cccc(CN(C)C)c1[Sn](Br)(c1ccccc1)c1ccccc1
29443,4.78,O=C(O[Hg]CC1OCCOC1C[Hg]OC(=O)c1ccccc1)c1ccccc1
294526,5.0649999999999995,CCNC1=[SH][Pd]2(Cl)N3CCCCC3C(c3ccccc3)=[N+]2N1
294530,5.26,CC1/C(=N/Nc2ccc([N+](=O)[O-])cc2)CC2C3(C)CCC2(C(C)C(=O)O)C(=O)C13
294577,5.34,CC(C)C1=C(O)C(=O)C2=C(C1=O)C(O)CC1C(C)(C)CCCC21C
294580,4.66,CC1=C(Cl)C[C@@H](/C(C)=C\Cl)O[C@@]1(O)C(Br)Br
29459,5.77,COc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1CN(CCCl)CCCl.Cl
294600,4.835,C=C1C(=O)OC2/C=C(\C)C3OC3/C=C(/C(=O)OC)C(OC(C)=O)C(OC(=O)C(C)(O)C(C)OC(C)=O)C12
294601,2.1075,C=C1C(=O)O[C@@H]2C3O[C@]3(C)CC/C=C(/C(=O)OC)[C@@H](OC(C)=O)[C@H](OC(=O)C3(C)OC3C)[C@@H]12
294608,4.61,CCCCCCCCCCCCN(O)C(=O)c1ccccc1
294712,4.79,C=C1C(=O)OC2C/C(C)=C/CC/C(C)=C/CCC3(COC(C)=O)OC3CC12
294734,4.561999999999999,CC1=C(O)C(=O)[C@@H]2O[C@@H]2C1=O
294814,7.195,C/C(=N\NC(=S)N1CC2CCC(CC2)C1)c1ccccn1
294846,4.92,O=[N+]([O-])c1cn[n+]([O-])c2ccccc12
294921,4.98,C=C(C)C1CCC2(CO)C(O)CC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12
294961,4.789999999999999,O=C1Nc2ccc(Br)cc2/C1=C/C(=O)c1ccccc1
294979,6.256666666666667,CCCCNCCCNCCCNC(=O)c1csc(-c2csc(CCNC(=O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c3nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c3C)C(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(OC(N)=O)C3O)c3c[nH]cn3)C(C)O)n2)n1.O=S(=O)(O)O
294980,5.16,Cc1ccc(N(CCCl)CCCl)cc1
295,3.5,O=C(O)CCCc1ccccc1
295084,5.325,COc1ccc2c(c1)CCCC(Br)C2=O
295085,5.359999999999999,COc1cc2c(cc1[N+](=O)[O-])C(=O)C(Br)(Br)CCC2
295272,5.89,OCC1OC(n2cnc3c(/C=C(/O)c4ccccc4)ncnc32)C(O)C1O
295391,5.285,NC(=O)c1cn(C2CC(O)C(CO)O2)c2ncnc(N)c12
295425,4.69,C=C1CC(O)C2C(=C)C(=O)OC2C2C(C)C(=O)CC12
295426,4.695,C=C1C(=O)OC2/C=C(\CO)CC/C=C(\CO)CC(OC(=O)C(C)C)C12
295427,4.18,C=C1C(=O)OC2/C=C(\C)CC/C=C(/C)CC(OC(=O)/C(=C/CO)CO)C12
295466,5.38,O=[N+]([O-])/C=C/c1cccc(F)c1
295473,4.0,COC(NC(N)=O)C(=O)O
295499,4.981428571428571,COc1c2c(nc3ccccc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC(=O)N1CCOCC1
295500,6.625,COC(=O)CC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2OC
295501,7.895,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2OC
295505,8.0,CC(CN(C)C)Nc1c2ccccc2nc2cccc([N+](=O)[O-])c12.Cl
295563,4.71,Cc1ccc(S(=O)(=O)N/N=C/C(Br)=C(/Br)C(=O)O)cc1
295565,6.8149999999999995,C/C=C(\C)c1cc(=O)c2c(C)cc3c(c2o1)C(=O)c1c(O)c(C2CC(C)(N(C)C)C(O)C(C)O2)cc(C2CC(N(C)C)C(O)C(C)O2)c1C3=O
295566,6.385,C/C=C(\C)c1cc(=O)c2c(C)cc3c(c2o1)C(=O)c1c(O)c(C2CC(C)(N(C)C)C(OC(C)=O)C(C)O2)cc(C2CC(N(C)C)C(O)C(C)O2)c1C3=O
295633,4.7,CCN(CC)CCCC(CCl)Nc1ccnc2cc(Cl)ccc12.Cl
295641,6.77,C/C(=N\NC(=S)SCc1ccccc1)c1ccccn1
295661,4.0,COCC12CCC(OC)C34C5CC6(O)C(OC)C=C(C5C6OC(=O)c5ccccc5)C(C(OC)C13)C4N(C)C2
29603,4.31,Cl.Nc1nc(N)c2ncn(-c3ccccc3)c2n1
29604,4.51,Cl.Nc1nc(N)c2ncn(-c3ccc(Cl)c(Cl)c3)c2n1
29606,4.16,Cc1ccc(-n2cnc3c(N)nc(N)nc32)cc1.Cl
29630,7.9350000000000005,CN(Cc1cnc2nc(N)nc(N)c2n1)c1c(Cl)cc(C(=O)NC(CCC(=O)O)C(=O)O)cc1Cl
296300,5.43,Br.CCN(CC)CCCC(C)NC(=S)N/N=C(\C)c1ccccn1
296301,7.199999999999999,C/C(=N\NC(=S)NC1CCCCC1)c1ccccn1
29638,4.13,O=C(CC1Sc2ccccc2NC1=O)NNc1ccc(F)cc1
296934,4.8677777777777775,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1
296964,5.69,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1
297093,4.04,CC1(C)OC(=O)C(=Cc2ccc([N+](=O)[O-])s2)C(=O)O1
297353,5.48,Clc1ccccc1CN1COc2c(cc(Cl)c3cccnc23)C1
297360,5.62,Clc1ccc(CN2COc3c(cc(Cl)c4cccnc34)C2)cc1
297361,5.43,Clc1ccccc1CN1COc2c(ccc3cccnc23)C1
297366,5.67,Fc1ccccc1CN1COc2c(cc(Cl)c3cccnc23)C1
298197,5.29,Oc1ccc(/N=N/c2nccs2)c(O)c1
298223,7.006,COc1c(O)c2c(c3cc(C(=O)N4CCc5c4c(O)c(OC)c4[nH]c(C(=O)N6CC7CC78C6=CC(=O)c6[nH]cc(C)c68)cc54)[nH]c13)CCN2C(N)=O
298276,5.404000000000001,CC(C)(C)N1CC1CNC(=O)C(=O)NCC1CN1C(C)(C)C
298509,4.38,NC(=S)c1cccc(C2Nc3ccccc3O2)c1
29865,5.49,O=C(CSCC(=O)N/N=C/c1ccccc1O)N/N=C\c1ccccc1O
298823,5.93,CNC(=N)N/N=C(\C)c1ccc2c(c1)Cc1ccccc1-2.Cl
299117,7.175000000000001,CC(=O)OC1CC(O)C23COC(O[Ac])C1(C)C2CC(O)C1(C)C3C(=O)C(O[Ac])C2(C)C(c3ccoc3)CC3OC321
299209,4.0,NS(=O)(=O)c1ccc(NCc2cnc3ccccc3c2)cc1
299514,5.220000000000001,CCOC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1
299545,4.43,C=C1C(=O)OC2/C=C(\CO)C(OC(C)=O)CC(O)/C(C)=C/C(OC(=O)C(C)CC)C12
299587,4.0,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1.O=C(O)/C=C/C(=O)O
299863,6.43,COc1cc(C(C)(C)C)cc(OC)c1C(O)(c1c(OC)cc(C(C)(C)C)cc1OC)c1c(OC)cc(C(C)(C)C)cc1OC
299878,4.42,COc1ccc2c(CSCCBr)cc(=O)oc2c1
299879,4.045,COc1cc2oc(=O)cc(C)c2cc1[N+](=O)[O-]
299922,4.99,CC1(C)CC2C=C(C=O)C3(C=O)CC3(C)C2C1
299933,8.32,C=C(OC1C(C)=C2C(C1OC(=O)CCCCCCC)C(C)(OC(C)=O)CC(OC(=O)CCC)C1(O)C2OC(=O)C1(C)O)/C(C)=C/C
299934,5.984999999999999,C/C=C(\C)C(=O)OC1C(C)=C2C(C1OC(=O)CCCC)C(C)(OC(C)=O)CC(OC(=O)CCCC)C1(O)C2OC(=O)C1(C)O
299936,4.77,CC(C)c1c(O)ccc2c1CCC1C(C)(C)CCCC21C
300288,7.146666666666667,CN(C)CCN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O
300289,6.695,O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1CCN1CCCC1
30033,4.77,O=C(CI)OCC(COC(=O)CI)OC(=O)CI
30083,5.595,CCCCCCCCCCN=C(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1
301189,5.715,O=S(=O)([O-])O.O=[N+]([O-])c1ccc(-c2csc(=[N+]3CCCCC3)s2)cc1
301457,5.53,CC1(C)CC[C@H](c2cc(O)c3c(c2O)C(=O)C=CC3=O)O1
301460,8.0,CCCCCCCCC(C)C(=O)N1CCCC1C(=O)N1C(CC(=O)CC)CC(C)CC1C(=O)NC(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C(=O)NC(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)CN(C)CCO)C(C)CC
301477,7.57,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1CC(N)C(OC)C(C)O1
301480,5.725,CNC(=O)OCc1c(COC(=O)NC)c(-c2ccc(-c3ccccc3)cc2)n(C)c1C
301739,7.9409090909090905,Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
